,condition,entropy
309,Truncated,0.9379258172988284
310,Full,0.5956005791884671
311,Truncated,0.9777172856170063
312,Full,0.5416098288222703
313,Truncated,0.9673278524171753
314,Full,0.5609941931181722
315,Truncated,0.9378004464104921
316,Full,0.6600260384110846
317,Truncated,1.0135592741943618
318,Full,0.5155045033234006
319,Truncated,1.0041891307964745
320,Full,0.558795769366363
321,Truncated,0.9576505860895668
322,Full,0.5171420678867668
323,Truncated,0.9614925765267734
324,Full,0.6651990689270371
325,Truncated,1.0875155540586776
326,Full,0.566495223697665
327,Truncated,0.9491318929055478
328,Full,0.5964891053309445
329,Truncated,0.9553308194844182
330,Full,0.6015766196261995
331,Truncated,0.9736618940246176
332,Full,0.6788453719070621
333,Truncated,0.9840347402023774
334,Full,0.6055456164752163
335,Truncated,0.9974580756672212
336,Full,0.5818680807849229
337,Truncated,0.9394741502816248
338,Full,0.5710616824407585
339,Truncated,0.9719517580691728
340,Full,0.58494671065966
341,Truncated,0.9467151841544903
342,Full,0.5692093145212699
343,Truncated,0.9443012386359174
344,Full,0.5933711320387653
345,Truncated,1.0250428601016266
346,Full,0.5884168548101942
347,Truncated,0.9459954615632801
348,Full,0.5735655786583879
349,Truncated,0.8885058155642275
350,Full,0.5467722043032435
351,Truncated,0.9186032411187862
352,Full,0.6489516412670562
353,Truncated,1.022666975600165
354,Full,0.5399465982639285
355,Truncated,0.958486141109658
356,Full,0.5895057746388556
357,Truncated,0.9617502204379541
358,Full,0.6084733805076583
359,Truncated,0.9661669065187661
360,Full,0.59096604026964
361,Truncated,0.9114926944177988
362,Full,0.5508348449429651
363,Truncated,0.9626351036094905
364,Full,0.6131393238070776
365,Truncated,0.9483510446405584
366,Full,0.6177436489096717
367,Truncated,0.9853630443971813
368,Full,0.5436879538924094
369,Truncated,0.9330061951285893
370,Full,0.5992043113130979
371,Truncated,0.9774610934117062
372,Full,0.596144966150925
373,Truncated,1.0211551870102344
374,Full,0.5681431828549198
375,Truncated,0.975544397560505
376,Full,0.5604633286901252
377,Truncated,0.9756246288829746
378,Full,0.6107060754285032
379,Truncated,0.9337343626103436
380,Full,0.6154682697351171
381,Truncated,0.9590820310496223
382,Full,0.53732780908033
383,Truncated,0.9563627646090288
384,Full,0.580529298438852
385,Truncated,0.9752286333055588
386,Full,0.5737685815945193
387,Truncated,0.9328876353755698
388,Full,0.5849451122093722
389,Truncated,0.9608638384115352
390,Full,0.6067391889810885
391,Truncated,0.99927714422025
392,Full,0.5198371646353935
393,Truncated,0.9611137067010334
394,Full,0.6127293817615657
395,Truncated,0.920884391010104
396,Full,0.5856662094016376
397,Truncated,0.9696577289921392
398,Full,0.5375226550878716
399,Truncated,0.9327673331396147
400,Full,0.5910460130578399
401,Truncated,0.989133959754546
402,Full,0.6236989859543034
403,Truncated,0.9653594263803728
404,Full,0.6060795795302261
405,Truncated,1.0130835835092593
406,Full,0.6406015459160693
407,Truncated,1.0049182993909926
408,Full,0.5795730864108279
409,Truncated,0.9326085584101502
410,Full,0.5675664341192499
411,Truncated,0.945671721090152
412,Full,0.5381082182008479
413,Truncated,0.9690260456776996
414,Full,0.547394728162613
