,thinking_time,auto_actions
1466,3.928,0
1467,6.391,0
1468,64.002,0
1469,13.134,1
1470,18.616,1
1471,2.965,0
1472,7.757000000000001,0
1473,27.147,0
1474,7.457999999999999,1
1475,10.45,1
1476,3.6910000000000003,0
1477,2.6910000000000003,0
1478,1.892,0
1479,4.227,0
1480,3.8739999999999997,1
1481,6.727,0
1482,2.5810000000000004,1
1483,7.564,0
1484,14.445,0
1485,2.8989999999999996,0
1486,53.975,0
1487,7.122999999999999,0
1488,13.386,0
1489,6.421,1
1490,7.237,0
1491,4.727,0
1492,3.978,0
1493,12.66,0
1494,3.1910000000000003,1
1495,5.97,1
1496,23.985,0
1497,2.787,0
1498,9.341000000000001,0
1499,5.06,0
1500,12.905999999999999,0
1501,10.79,1
1502,2.991,0
1503,4.914,1
1504,4.521,1
1505,8.697000000000001,0
1506,3.7310000000000003,0
1507,8.347999999999999,0
1508,5.207999999999999,1
1509,12.809000000000001,0
1510,17.137999999999998,0
1511,6.395,1
1512,5.267,0
1513,2.95,0
1514,8.661,0
1515,5.284,2
1516,23.843000000000004,0
1517,12.69,0
1518,4.856,0
1519,4.706,0
1520,5.285,0
1521,4.809,0
1522,11.126,0
1523,6.066,0
1524,2.708,0
1525,8.494,1
1526,12.659,3
1527,1.193,0
1528,3.466,0
1529,2.918,0
1530,2.802,1
1531,3.625,0
1532,10.947000000000001,0
1533,3.75,1
1534,0.929,0
1535,6.496,0
1536,3.509,1
1537,7.672000000000001,1
1538,17.817999999999998,0
1539,4.52,0
1540,4.861000000000001,0
1541,3.196,0
1542,2.6839999999999997,1
1543,1.955,0
1544,1.263,1
1545,6.072,0
1546,9.752,1
1547,8.395,0
1548,8.916,0
1549,3.655,1
1550,5.0360000000000005,0
1551,13.989,0
1552,2.867,0
1553,11.991,0
1554,2.965,1
1555,3.3689999999999998,0
1556,2.536,0
1557,3.109,0
1558,4.1080000000000005,0
1559,10.964,1
1560,36.109,1
1561,4.497,0
1562,3.945,1
1563,3.02,0
1564,4.581,0
1565,3.088,1
1566,1.6030000000000002,0
1567,3.1510000000000002,0
1568,6.5089999999999995,1
1569,2.639,0
1570,3.728,0
1571,9.55,0
1572,3.966,0
1573,7.419,0
1574,2.952,0
1575,14.667,0
1576,3.097,0
1577,6.144,0
1578,3.8989999999999996,0
1579,1.985,0
1580,3.8689999999999998,0
1581,2.093,1
1582,11.129000000000001,0
1583,2.733,0
1584,2.1959999999999997,0
1585,5.797999999999999,2
1586,3.6460000000000004,0
1587,5.53,1
1588,6.962000000000001,1
1589,3.16,0
1590,5.86,0
1591,8.915,1
1592,2.3369999999999997,1
1593,0.7709999999999999,1
1594,1.4,1
1595,6.284,3
1596,4.677,2
1597,8.951,0
1598,3.0469999999999997,2
1599,3.93,3
1600,2.7680000000000002,1
1601,10.092,2
1602,2.872,0
1603,5.386,0
1604,2.998,1
1605,1.067,1
1606,7.834,0
1607,1.014,1
1608,7.284,0
1609,4.551,1
1610,6.822,0
1611,2.904,0
1612,3.005,0
1613,4.923,0
1614,2.745,1
1615,10.812000000000001,1
1616,4.22,0
1617,18.276,0
1618,3.5410000000000004,0
1619,5.577999999999999,0
1620,3.65,0
1621,3.5789999999999997,0
1622,3.466,0
1623,8.406,0
1624,4.463,1
1625,4.802,0
1626,2.966,2
1627,13.745999999999999,0
1628,5.84,1
1629,0.987,0
1630,8.636000000000001,1
1631,4.247,1
1632,10.979000000000001,0
1633,2.873,4
1634,11.14,0
1635,14.183,2
1636,2.948,0
1637,4.744,2
1638,4.107,0
1639,6.0089999999999995,1
1640,3.457,0
1641,4.301,2
1642,2.832,0
1643,11.505,0
1644,6.731,0
1645,3.147,0
1646,37.864000000000004,0
1647,17.107,0
1648,3.714,0
1649,3.735,1
1650,8.443,1
1651,12.044,2
1652,63.538999999999994,0
1653,8.082,0
1654,2.892,0
1655,5.917000000000001,0
1656,6.172000000000001,0
1657,2.937,2
1658,3.4539999999999997,0
1659,4.364,1
1660,4.223,0
1661,7.246,0
1662,8.558,0
1663,4.164,1
1664,4.788,0
1665,3.343,0
1666,4.6739999999999995,0
1667,9.867,4
1668,2.7510000000000003,0
1669,1.685,0
1670,0.7020000000000001,1
1671,16.549,0
1672,3.412,0
1673,2.883,2
1674,9.513,0
1675,3.5839999999999996,0
1676,4.669,0
1677,28.969,1
1678,21.406,0
1679,3.109,0
1680,3.362,0
1681,3.963,0
1682,13.497,1
1683,9.845,0
1684,20.168,0
1685,0.927,0
1686,11.529000000000002,1
1687,2.1790000000000003,0
1688,4.888999999999999,1
1689,15.485999999999999,0
1690,6.263999999999999,0
1691,3.0439999999999996,1
1692,26.293000000000003,0
1693,3.4419999999999997,0
1694,3.33,0
1695,8.401,1
1696,3.487,0
1697,6.037000000000001,0
1698,13.76,0
1699,3.7939999999999996,0
1700,22.923000000000002,0
1701,3.252,0
1702,6.145,0
1703,20.541,0
1704,1.203,0
1705,4.038,2
1706,4.578,1
1707,1.68,0
1708,5.492999999999999,0
1709,2.739,0
1710,2.715,1
1711,1.932,2
1712,2.274,0
1713,4.207,1
1714,2.89,1
1715,2.523,1
1716,2.858,1
1717,2.7569999999999997,0
1718,4.185,0
1719,5.792999999999999,0
1720,9.427999999999999,0
1721,3.9619999999999997,0
1722,4.42,0
1723,4.421,2
1724,4.05,0
1725,2.655,1
1726,3.1839999999999997,0
1727,4.644,0
1728,4.039,0
1729,4.725,0
1730,3.1839999999999997,0
1731,3.285,1
1732,2.7,0
1733,3.116,0
1734,2.9019999999999997,0
1735,3.241,1
1736,14.311,0
1737,6.151,0
1738,6.593,0
1739,5.276,0
1740,5.906000000000001,0
1741,3.2969999999999997,0
1742,5.164,0
1743,4.704,1
1744,8.349,0
1745,3.483,0
1746,5.541,1
1747,5.979,1
1748,7.079,0
1749,5.051,0
1750,3.139,5
1751,14.685,0
1752,17.436,0
1753,2.634,0
1754,4.258,1
1755,4.646,1
1756,3.84,0
1757,16.301,0
1758,2.9530000000000003,0
1759,7.789,0
1760,8.999,0
1761,10.502,0
1762,13.686,0
1763,9.685,0
1764,5.489,0
1765,9.724,0
1766,8.28,0
1767,23.785999999999998,0
1768,4.992,0
1769,7.944,0
1770,10.059,0
1771,20.868000000000002,0
1772,10.552999999999999,0
1773,3.8960000000000004,0
1774,18.6,0
1775,11.273,1
1776,2.537,1
1777,9.042,0
1778,11.594000000000001,0
1779,21.343000000000004,1
1780,6.25,1
1781,9.106,0
1782,3.053,1
1783,22.441,0
1784,9.955,1
1785,3.1289999999999996,0
1786,4.621,3
1787,9.062999999999999,1
1788,2.908,1
1789,9.815,0
1790,28.14,0
1791,3.958,0
1792,3.952,1
1793,17.63,0
1794,8.013,0
1795,5.559,0
1796,7.403,0
1797,8.196,0
1798,64.718,1
1799,15.523,0
1800,9.17,0
1801,22.355999999999998,2
1802,21.796,0
1803,5.9079999999999995,0
1804,11.931,0
1805,7.763,1
1806,6.021,0
1807,12.209000000000001,1
1808,55.126999999999995,0
1809,19.987000000000002,0
1810,17.348,0
1811,1.534,0
1812,3.3160000000000003,1
1813,9.436,0
1814,5.47,0
1815,7.672000000000001,0
1816,8.132,0
1817,5.606,0
1818,7.037000000000001,0
1819,3.806,0
1820,20.636,0
1821,5.4670000000000005,1
1822,22.441999999999997,0
1823,3.31,0
1824,7.587000000000001,0
1825,9.167,0
1826,1.9069999999999998,0
1827,3.282,0
1828,35.989000000000004,1
1829,10.183,1
1830,6.721,0
1831,4.83,1
1832,1.1,0
1833,2.571,1
1834,11.088,0
1835,1.13,0
1836,12.904000000000002,1
1837,6.202000000000001,1
1838,1.203,0
1839,2.401,0
1840,5.642,1
1841,1.047,0
1842,4.575,3
1843,1.3330000000000002,2
1844,15.395999999999999,0
1845,2.773,0
1846,2.815,0
1847,8.972999999999999,0
1848,4.949,2
1849,1.012,2
1850,13.055,0
1851,7.367000000000001,0
1852,6.497000000000001,0
1853,3.802,0
1854,4.4910000000000005,0
1855,3.438,1
1856,1.053,1
1857,3.089,0
1858,1.021,1
1859,7.071000000000001,1
1860,5.952000000000001,1
1861,8.302,0
1862,3.114,4
1863,2.9810000000000003,0
1864,5.447,4
1865,0.83,1
1866,3.576,2
1867,5.461,1
1868,2.6239999999999997,0
1869,3.472,1
1870,1.661,1
1871,2.821,1
1872,2.6,1
1873,2.864,0
1874,0.966,3
1875,2.622,1
1876,0.878,1
1877,5.6770000000000005,3
1878,3.472,0
1879,4.92,1
1880,0.7879999999999999,4
1881,2.597,2
1882,4.933,0
1883,2.7439999999999998,0
1884,3.531,0
1885,4.66,0
1886,7.2139999999999995,0
1887,4.071000000000001,0
1888,2.758,0
1889,6.386,0
1890,8.103,1
1891,7.695,0
1892,5.371,2
1893,11.1,0
1894,6.426,0
1895,3.637,0
1896,7.055,2
1897,27.246,6
1898,25.857,0
1899,3.835,0
1900,2.81,0
1901,8.141,0
1902,3.054,0
1903,2.577,0
1904,6.9270000000000005,3
1905,2.101,2
1906,6.247999999999999,2
1907,4.042,0
1908,6.154,0
1909,5.5920000000000005,1
1910,8.36,0
1911,4.053999999999999,1
1912,8.056000000000001,0
1913,5.9,2
1914,1.933,0
1915,3.2939999999999996,1
1916,18.124000000000002,0
1917,4.101,1
1918,9.835,0
1919,6.032,0
1920,9.849,0
1921,5.752000000000001,1
1922,5.647,1
1923,10.491,0
1924,2.589,0
1925,2.472,0
1926,3.2030000000000003,1
1927,3.0189999999999997,1
1928,10.742,0
1929,5.632999999999999,2
1930,0.961,1
1931,15.993,0
1932,1.024,0
1933,2.254,0
1934,3.327,0
1935,3.273,0
1936,13.359000000000002,0
1937,1.857,1
1938,3.866,0
1939,6.028,0
1940,2.242,0
1941,2.745,1
1942,4.479,0
1943,3.9610000000000003,1
1944,2.5869999999999997,1
1945,2.491,2
1946,9.538,1
1947,2.965,0
1948,8.543,1
1949,5.727,1
1950,2.122,2
1951,1.411,0
1952,24.795,0
1953,3.142,1
1954,5.167999999999999,0
1955,14.072000000000001,0
1956,1.681,0
1957,7.882999999999999,1
1958,8.179,0
1959,15.757,1
1960,14.208,0
1961,6.307,0
1962,5.685,0
1963,9.629,0
1964,23.839000000000002,0
1965,3.8369999999999997,0
1966,2.1069999999999998,0
1967,4.622,1
1968,2.85,0
1969,12.655,1
1970,10.72,1
1971,3.656,0
1972,5.611000000000001,0
1973,4.811,0
1974,7.687,0
1975,5.9,0
1976,4.224,0
1977,5.0569999999999995,1
1978,4.72,2
1979,4.292,0
1980,3.435,0
1981,10.828,1
1982,4.506,3
1983,8.062000000000001,1
1984,5.752000000000001,0
1985,7.492999999999999,0
1986,5.968,0
1987,3.1630000000000003,0
1988,2.9130000000000003,0
1989,7.388,0
1990,0.93,0
1991,2.761,2
1992,7.7170000000000005,1
1993,18.391,0
1994,6.56,0
1995,7.3260000000000005,0
1996,11.049000000000001,1
1997,5.85,0
1998,3.15,0
1999,1.3330000000000002,0
2000,6.422000000000001,0
2001,9.06,0
2002,3.27,2
2003,21.677,2
2004,4.1160000000000005,0
2005,14.078,0
2006,15.732000000000001,0
2007,2.988,0
2008,4.425,0
2009,2.891,3
2010,6.1,2
2011,0.843,3
2012,3.4019999999999997,1
2013,2.765,6
2014,3.2710000000000004,0
2015,14.039000000000001,0
2016,6.559,0
2017,3.847,0
2018,10.783,0
2019,6.7989999999999995,0
2020,4.8839999999999995,0
2021,21.991,0
2022,8.326,0
2023,3.302,0
2024,18.809,0
2025,2.7310000000000003,0
2026,17.944000000000003,0
2027,8.76,0
2028,34.144,0
2029,21.374000000000002,0
2030,2.859,0
2031,24.275,0
2032,11.564,2
2033,15.772,0
2034,3.161,0
2035,5.196000000000001,1
2036,18.523,0
2037,3.782,1
2038,3.7260000000000004,0
2039,2.82,0
2040,6.787999999999999,0
2041,18.11,1
2042,12.009,1
2043,3.11,0
2044,11.81,0
2045,4.497,0
2046,3.3110000000000004,0
2047,7.3629999999999995,0
2048,8.384,0
2049,11.620999999999999,0
2050,5.579,0
2051,11.252,2
2052,10.790999999999999,0
2053,7.316,0
2054,1.286,1
2055,4.069,2
2056,10.052,0
2057,9.406,0
2058,1.926,0
2059,8.738,1
2060,2.053,0
2061,6.562,0
2062,3.36,0
2063,14.75,0
2064,13.683,1
2065,4.705,3
2066,3.77,1
2067,4.782,1
2068,3.935,1
2069,4.979,1
2070,8.985,1
2071,15.421,0
2072,10.139,0
2073,28.291,0
2074,33.138000000000005,0
2075,10.815,1
2076,3.136,1
2077,3.6310000000000002,0
2078,2.647,0
2079,3.1919999999999997,0
2080,3.9189999999999996,1
2081,8.714,0
2082,19.123,0
2083,24.418000000000003,0
2084,5.558,0
2085,10.544,0
2086,3.0,1
2087,6.19,1
2088,6.9,0
2089,14.831,0
2090,20.72,0
2091,11.186,0
2092,7.199,0
2093,11.489,0
2094,9.071,0
2095,3.5980000000000003,0
2096,20.612,0
2097,2.9160000000000004,0
2098,15.93,0
2099,5.4670000000000005,1
2100,3.341,0
2101,5.314,1
2102,39.415,0
2103,6.25,0
2104,5.052,0
2105,14.800999999999998,0
2106,14.610999999999999,0
2107,8.679,0
2108,24.93,1
2109,4.213,1
2110,3.821,0
2111,6.9639999999999995,0
2112,12.785,0
2113,6.067,0
2114,5.093,0
2115,2.7110000000000003,0
2116,6.421,0
2117,2.955,0
2118,3.835,0
2119,3.39,0
2120,45.85,0
2121,14.434000000000001,1
2122,21.535999999999998,1
2123,5.197,0
2124,3.197,1
2125,6.102,1
2126,5.638,0
2127,2.56,1
2128,15.882,1
2129,6.919,1
2130,4.796,1
2131,10.682,2
2132,0.998,0
2133,2.536,0
2134,13.28,0
2135,2.807,0
2136,33.816,0
2137,1.3980000000000001,0
2138,4.106,0
2139,4.292,2
2140,21.719,0
2141,7.287000000000001,0
2142,0.9279999999999999,1
2143,2.7119999999999997,0
2144,11.649000000000001,0
2145,1.699,0
2146,0.8590000000000001,3
2147,7.666,1
2148,3.8080000000000003,0
2149,2.6510000000000002,0
2150,13.290999999999999,1
2151,17.018,2
2152,4.555,3
2153,4.463,1
2154,3.358,1
2155,3.964,4
2156,3.4010000000000002,1
2157,1.879,1
2158,3.35,0
2159,1.595,1
2160,6.154,0
2161,2.9989999999999997,2
2162,12.620999999999999,1
2163,6.341,0
2164,2.885,0
2165,4.208,0
2166,3.6,0
2167,17.813,1
2168,4.189,0
2169,4.247,0
2170,2.7060000000000004,0
2171,3.366,0
2172,8.196,2
2173,4.439,0
2174,8.628,0
2175,5.091,2
2176,2.6310000000000002,0
2177,3.3680000000000003,1
2178,3.747,0
2179,3.592,1
2180,2.508,0
2181,6.952999999999999,0
2182,2.622,0
2183,10.306,0
2184,1.5590000000000002,2
2185,4.974,0
2186,1.168,0
2187,3.111,0
2188,6.882999999999999,0
2189,1.4140000000000001,1
2190,8.211,2
2191,8.883,1
2192,17.605999999999998,0
2193,63.42100000000001,1
2194,9.164,0
2195,8.675,0
2196,8.745,0
2197,9.439,0
2198,0.718,0
2199,35.171,0
2200,1.482,1
2201,9.609,0
2202,17.476,1
2203,2.1519999999999997,1
2204,3.708,0
2205,1.67,0
2206,13.997,1
2207,4.383,1
2208,7.972,0
2209,0.7509999999999999,4
2210,4.93,0
2211,8.135,0
2212,3.102,1
2213,2.7060000000000004,1
2214,16.31,0
2215,8.781,0
2216,3.023,0
2217,1.0979999999999999,1
2218,2.678,0
2219,3.168,0
2220,11.913,2
2221,8.683,0
2222,3.032,0
2223,19.999000000000002,3
2224,7.354,1
2225,4.053999999999999,1
2226,9.045,0
2227,3.444,0
2228,2.6830000000000003,1
2229,12.177999999999999,0
2230,8.497,0
2231,10.427,1
2232,3.505,1
2233,5.417000000000001,2
2234,12.777000000000001,0
2235,3.733,0
2236,3.237,0
2237,4.458,0
2238,27.561999999999998,0
2239,4.574,0
2240,5.5120000000000005,0
2241,1.649,1
2242,5.221,0
2243,3.3169999999999997,1
2244,2.6010000000000004,0
2245,3.767,0
2246,18.836,1
2247,2.019,0
2248,0.636,1
2249,11.265999999999998,1
2250,11.902999999999999,0
2251,2.436,1
2252,6.935,3
2253,12.677,0
2254,5.848,0
2255,3.822,0
2256,1.679,1
2257,3.971,0
2258,10.966,0
2259,5.126,0
2260,3.9539999999999997,0
2261,5.502000000000001,3
2262,0.953,0
2263,0.6509999999999999,1
2264,4.43,0
2265,2.636,2
2266,14.059000000000001,1
2267,6.6,1
2268,34.162,0
2269,4.165,1
2270,2.832,0
2271,4.531000000000001,0
2272,3.7030000000000003,0
2273,2.841,0
2274,3.16,1
2275,15.534,0
2276,4.854,0
2277,52.718,0
2278,15.199000000000002,0
2279,9.766,1
2280,8.92,0
2281,8.072000000000001,1
2282,40.764,2
2283,31.796999999999997,0
2284,20.369,0
2285,4.687,0
2286,13.897,0
2287,9.32,0
2288,2.975,3
2289,17.965,0
2290,4.4830000000000005,1
2291,2.608,0
2292,12.352,2
2293,30.218000000000004,1
2294,3.108,0
2295,3.056,2
2296,1.575,0
2297,3.668,0
2298,3.325,0
2299,3.891,1
2300,2.487,0
2301,3.658,1
2302,9.743,1
2303,12.664000000000001,0
2304,4.283,1
2305,2.795,3
2306,1.767,1
2307,2.426,0
2308,2.398,2
2309,9.408999999999999,0
2310,3.583,0
2311,3.2689999999999997,0
2312,4.061,0
2313,2.975,0
2314,19.796,1
2315,2.523,1
2316,3.47,0
2317,7.4510000000000005,0
2318,3.8080000000000003,0
2319,7.599,0
2320,2.739,0
2321,3.319,0
2322,3.214,1
2323,2.898,1
2324,1.5290000000000001,1
2325,4.067,1
2326,3.9960000000000004,2
2327,6.8660000000000005,0
2328,4.58,1
2329,25.686999999999998,0
2330,64.844,1
2331,6.273,0
2332,2.701,2
2333,3.762,0
2334,4.372,1
2335,3.948,4
2336,2.889,0
2337,4.113,1
2338,3.1039999999999996,0
2339,5.306,0
2340,35.361999999999995,1
2341,2.728,7
2342,1.432,3
2343,3.5810000000000004,0
2344,2.512,1
2345,0.7859999999999999,0
2346,3.009,2
2347,1.77,2
2348,8.016,1
2349,0.726,2
2350,2.312,0
2351,11.489,0
2352,2.093,4
2353,3.322,0
2354,11.651,1
2355,0.836,1
2356,4.11,0
2357,0.8440000000000001,1
2358,2.445,2
2359,4.202,1
2360,3.282,1
2361,4.71,1
2362,8.129,0
2363,4.0169999999999995,0
2364,1.6230000000000002,0
2365,8.29,15
2366,23.679000000000002,0
2367,5.071000000000001,2
2368,5.742999999999999,1
2369,7.428999999999999,0
2370,8.954,0
2371,5.332000000000001,0
2372,4.114,0
2373,7.6770000000000005,1
2374,26.739,0
2375,3.0639999999999996,0
2376,5.507999999999999,0
2377,4.123,1
2378,3.662,0
2379,2.622,1
2380,3.33,0
2381,1.265,2
2382,48.332,0
2383,2.7710000000000004,0
2384,18.982,0
2385,8.785,0
2386,4.232,0
2387,43.081,1
2388,7.632000000000001,0
2389,2.7289999999999996,0
2390,12.862,0
2391,102.728,0
2392,11.809000000000001,0
2393,6.327999999999999,0
2394,5.42,0
2395,6.065,0
2396,4.899,0
2397,25.413,0
2398,7.867999999999999,0
2399,2.908,0
2400,26.947,0
2401,17.646,0
2402,6.7379999999999995,0
2403,4.434,0
2404,7.095,0
2405,4.837,0
2406,11.355,0
2407,3.237,0
2408,19.287,0
2409,20.024,0
2410,2.938,0
2411,28.0,0
2412,2.329,0
2413,11.69,0
2414,1.735,0
2415,2.62,0
2416,8.923,2
2417,8.993,0
2418,21.223000000000003,1
2419,26.725,1
2420,5.82,1
2421,2.859,0
2422,8.111,0
2423,6.08,0
2424,5.461,1
2425,5.854,1
2426,22.041,0
2427,3.156,0
2428,5.039,2
2429,1.655,4
2430,34.083,4
2431,2.835,2
2432,5.726,2
2433,1.409,3
2434,17.165,3
2435,2.4659999999999997,0
2436,3.1919999999999997,3
2437,7.735,0
2438,2.739,0
2439,2.559,2
2440,22.366999999999997,0
2441,2.843,3
2442,4.8919999999999995,1
2443,2.8,0
2444,3.6060000000000003,0
2445,11.094000000000001,0
2446,4.065,0
2447,18.088,1
2448,6.66,1
2449,1.6280000000000001,0
2450,4.263,0
2451,7.771,1
2452,1.5430000000000001,0
2453,3.852,0
2454,32.464,0
2455,3.215,0
2456,10.24,1
2457,4.875,0
2458,2.372,1
2459,7.365,0
2460,3.923,0
2461,4.311,0
2462,8.274,0
2463,4.415,0
2464,6.636,0
2465,3.07,0
2466,3.378,2
2467,2.417,2
2468,7.297000000000001,0
2469,4.0680000000000005,1
2470,0.578,1
2471,2.54,3
2472,2.541,0
2473,1.6230000000000002,1
2474,11.594000000000001,0
2475,2.6510000000000002,0
2476,8.519,0
2477,2.917,1
2478,6.087000000000001,1
2479,4.706,0
2480,0.978,0
2481,97.815,0
2482,16.169,0
2483,1.462,0
2484,4.584,1
2485,3.115,0
2486,3.5869999999999997,0
2487,3.569,1
2488,1.565,0
2489,6.171,0
2490,3.872,0
2491,19.632,0
2492,2.5789999999999997,1
2493,4.814,0
2494,5.192,0
2495,3.963,0
2496,5.1610000000000005,1
2497,8.267000000000001,1
2498,18.258,2
2499,50.355,0
2500,10.236,1
2501,2.952,0
2502,2.7760000000000002,1
2503,11.689,4
2504,28.105,0
2505,7.7589999999999995,1
2506,7.803999999999999,1
2507,19.808,0
2508,12.001,0
2509,2.888,2
2510,2.9419999999999997,0
2511,31.432,0
2512,7.702999999999999,0
2513,4.117,2
2514,5.685,0
2515,8.667,2
2516,1.281,0
2517,26.105,0
2518,2.701,0
2519,4.24,0
2520,3.85,1
2521,0.9359999999999999,2
2522,2.8139999999999996,1
2523,2.5580000000000003,3
2524,8.806000000000001,0
2525,45.06399999999999,1
2526,8.915,1
2527,46.442,1
2528,6.754,1
2529,4.204,0
2530,3.6189999999999998,0
2531,66.793,1
2532,7.099,1
2533,7.056,0
2534,3.286,0
2535,15.478,1
2536,6.659,0
2537,4.908,0
2538,14.03,1
2539,3.0380000000000003,1
2540,6.961,0
2541,3.435,0
2542,23.427,0
2543,3.785,0
2544,6.261,1
2545,5.325,1
2546,2.5780000000000003,1
2547,3.452,0
2548,3.0010000000000003,0
2549,9.685,0
2550,4.852,1
2551,7.888999999999999,1
2552,3.409,1
2553,4.415,2
2554,12.424000000000001,0
2555,8.209,0
2556,2.7439999999999998,0
2557,9.08,1
2558,8.722000000000001,1
2559,4.864,1
2560,11.128,1
2561,4.4319999999999995,0
2562,3.112,0
2563,3.752,0
2564,1.002,0
2565,5.1610000000000005,0
2566,7.382999999999999,1
2567,5.752000000000001,1
2568,4.544,3
2569,5.106,0
2570,5.193,0
2571,7.818,0
2572,2.8160000000000003,0
2573,5.256,1
2574,5.983,1
2575,9.097999999999999,0
2576,5.664,0
2577,4.96,0
2578,3.929,0
2579,8.355,1
2580,8.88,0
2581,3.6319999999999997,0
2582,2.801,1
2583,6.52,1
2584,5.332000000000001,0
2585,3.287,0
2586,8.843,0
2587,1.443,0
2588,3.944,0
2589,2.7769999999999997,1
2590,9.929,0
2591,2.7510000000000003,0
2592,15.747,0
2593,2.64,0
2594,3.208,1
2595,1.963,0
2596,3.2239999999999998,1
2597,3.343,0
2598,9.144,1
2599,19.906,1
2600,0.8740000000000001,1
2601,14.44,1
2602,8.939,0
2603,5.882000000000001,0
2604,3.697,1
2605,3.7680000000000002,0
2606,11.24,0
2607,1.952,0
2608,0.7070000000000001,0
2609,4.864,0
2610,3.6010000000000004,1
2611,4.44,0
2612,5.505,0
2613,6.371,0
2614,0.506,0
2615,14.577,0
2616,38.743,0
2617,6.778,0
2618,8.052,0
2619,9.037,0
2620,5.5920000000000005,0
2621,30.038,0
2622,13.347000000000001,0
2623,6.053,0
2624,5.975,0
2625,11.222000000000001,0
2626,12.177,1
2627,13.748,0
2628,12.491,0
2629,25.872,0
2630,6.93,0
2631,1.896,0
2632,6.968999999999999,0
2633,8.248,0
2634,8.699,0
2635,8.847999999999999,1
2636,43.898,0
2637,21.888,0
2638,10.761,0
2639,15.413,0
2640,8.9,0
2641,8.763,0
2642,19.23,0
2643,4.208,0
2644,5.19,0
2645,2.6660000000000004,0
2646,9.305,0
2647,2.667,0
2648,5.775,0
2649,5.001,1
2650,7.05,1
2651,3.5660000000000003,0
2652,24.278000000000002,0
2653,5.547999999999999,0
2654,7.349,0
2655,7.1979999999999995,0
2656,2.9160000000000004,0
2657,6.865,1
2658,7.287000000000001,1
2659,2.92,0
2660,5.292000000000001,0
2661,3.323,0
2662,8.897,2
2663,7.8660000000000005,0
2664,2.721,1
2665,4.165,0
2666,4.9319999999999995,1
2667,5.212000000000001,0
2668,4.831,1
2669,11.163,2
2670,6.6370000000000005,0
2671,10.155,2
2672,4.208,1
2673,0.815,0
2674,13.763,1
2675,12.231,1
2676,3.05,0
2677,3.583,3
2678,9.577,1
2679,3.617,0
2680,6.409,0
2681,2.615,2
2682,13.199000000000002,0
2683,5.393,0
2684,5.103,1
2685,6.922999999999999,3
2686,3.55,1
2687,12.200999999999999,0
2688,1.858,1
2689,3.4560000000000004,1
2690,4.082,0
2691,1.41,1
2692,9.246,3
2693,6.617000000000001,0
2694,7.1370000000000005,0
2695,1.6159999999999999,2
2696,6.704,0
2697,4.551,0
2698,2.737,0
2699,2.6710000000000003,1
2700,6.715,0
2701,7.982,0
2702,3.575,2
2703,4.948,1
2704,8.947000000000001,0
2705,5.643,0
2706,5.541,1
2707,8.877,0
2708,2.943,0
2709,4.0760000000000005,1
2710,10.652000000000001,0
2711,3.7239999999999998,0
2712,1.9669999999999999,1
2713,11.579,3
2714,31.761999999999997,1
2715,3.425,0
2716,2.7560000000000002,1
2717,21.795,1
2718,4.9239999999999995,1
2719,8.195,0
2720,2.568,1
2721,4.5569999999999995,0
2722,10.166,2
2723,7.979,0
2724,11.934000000000001,1
2725,10.228,1
2726,3.234,1
2727,3.2260000000000004,0
2728,1.953,0
2729,2.7539999999999996,0
2730,7.053999999999999,1
2731,10.675,1
2732,2.9539999999999997,0
2733,26.948,0
2734,6.699,0
2735,7.38,0
2736,2.986,1
2737,3.431,0
2738,2.77,0
2739,3.963,1
2740,11.997,0
2741,6.18,1
2742,3.5180000000000002,2
2743,2.335,0
2744,5.58,0
2745,16.823,2
2746,12.555,2
2747,12.181,0
2748,8.085,0
2749,3.475,0
2750,2.905,1
2751,4.459,2
2752,12.411,0
2753,0.809,1
2754,4.6530000000000005,0
2755,2.2,0
2756,4.227,2
2757,0.521,2
2758,5.176,0
2759,3.7880000000000003,0
2760,3.676,0
2761,4.098,0
2762,5.723,1
2763,2.9360000000000004,2
2764,1.64,0
2765,3.005,1
2766,6.513,1
2767,4.4319999999999995,2
2768,5.319,0
2769,5.67,3
2770,2.7439999999999998,0
2771,3.4530000000000003,0
2772,3.946,0
2773,5.279,2
2774,15.43,2
2775,0.5589999999999999,1
2776,10.207,0
2777,3.0060000000000002,0
2778,9.475,2
2779,0.83,1
2780,2.555,3
2781,2.946,2
2782,6.882000000000001,0
2783,0.622,2
2784,6.164,1
2785,3.7889999999999997,1
2786,1.3119999999999998,2
2787,3.306,0
2788,1.742,2
2789,0.56,1
2790,0.469,2
2791,5.15,1
2792,2.968,0
2793,6.888,0
2794,7.524,1
2795,1.249,2
2796,4.245,1
2797,3.346,1
2798,0.659,0
2799,3.572,1
2800,0.762,2
2801,0.748,1
2802,0.647,1
2803,3.8280000000000003,0
2804,7.437,0
2805,1.083,4
2806,5.779,1
2807,12.898,1
2808,4.845,3
2809,1.375,2
2810,0.833,0
2811,0.787,2
2812,0.753,2
2813,3.174,1
2814,11.65,1
2815,12.595999999999998,2
2816,4.001,0
2817,1.0270000000000001,0
2818,2.985,1
2819,3.1,0
2820,2.569,0
2821,0.937,2
2822,0.561,2
2823,0.48700000000000004,3
2824,0.447,3
2825,9.097000000000001,0
2826,1.215,4
2827,6.831,1
2828,3.616,2
2829,40.086999999999996,2
2830,10.61,2
2831,7.894,1
2832,7.58,1
