,heuristic,board,correlation,sample_number
642,non-linear,10_hard_full,0.54915088,12
643,non-linear,10_hard_pruned,0.320661358,12
644,non-linear,10_medium_full,0.64752073,12
645,non-linear,10_medium_pruned,0.44941807,12
646,non-linear,6_easy_full,0.829204969,12
647,non-linear,6_easy_pruned,0.507558779,12
648,non-linear,6_hard_full,0.366617772,12
649,non-linear,6_hard_pruned,0.611758319,12
650,blocking,10_easy_full,0.615432255,13
651,blocking,10_easy_pruned,0.619098952,13
652,blocking,10_hard_full,0.654849205,13
653,blocking,10_hard_pruned,0.650805207,13
654,blocking,10_medium_full,0.467884279,13
655,blocking,10_medium_pruned,0.487475237,13
656,blocking,6_easy_full,0.832080366,13
657,blocking,6_easy_pruned,0.700182694,13
658,blocking,6_hard_full,0.618182329,13
659,blocking,6_hard_pruned,0.51449186,13
660,density,10_easy_full,0.128410334,13
661,density,10_easy_pruned,0.303253526,13
662,density,10_hard_full,0.539975318,13
663,density,10_hard_pruned,0.357887294,13
664,density,10_medium_full,0.287118157,13
665,density,10_medium_pruned,0.320298634,13
666,density,6_easy_full,0.354130005,13
667,density,6_easy_pruned,0.393918613,13
668,density,6_hard_full,0.188963853,13
669,density,6_hard_pruned,0.288188991,13
670,interaction,10_easy_full,0.31964563,13
671,interaction,10_easy_pruned,0.44634975,13
672,interaction,10_hard_full,0.552527309,13
673,interaction,10_hard_pruned,0.405261889,13
674,interaction,10_medium_full,0.440846601,13
675,interaction,10_medium_pruned,0.451357263,13
676,interaction,6_easy_full,0.840505895,13
677,interaction,6_easy_pruned,0.614079903,13
678,interaction,6_hard_full,0.454905162,13
679,interaction,6_hard_pruned,0.534912077,13
680,linear,10_easy_full,0.168394222,13
681,linear,10_easy_pruned,0.28050686,13
682,linear,10_hard_full,0.512288827,13
683,linear,10_hard_pruned,0.542335414,13
684,linear,10_medium_full,0.637139439,13
685,linear,10_medium_pruned,0.240399421,13
686,linear,6_easy_full,0.686759536,13
687,linear,6_easy_pruned,0.575799625,13
688,linear,6_hard_full,0.611638359,13
689,linear,6_hard_pruned,0.51377333,13
690,non-linear,10_easy_full,0.48446833,13
691,non-linear,10_easy_pruned,0.570496562,13
692,non-linear,10_hard_full,0.526827452,13
693,non-linear,10_hard_pruned,0.390549705,13
694,non-linear,10_medium_full,0.359232624,13
695,non-linear,10_medium_pruned,0.185848599,13
696,non-linear,6_easy_full,0.907565478,13
697,non-linear,6_easy_pruned,0.540011227,13
698,non-linear,6_hard_full,0.567562122,13
699,non-linear,6_hard_pruned,0.621088148,13
700,blocking,10_easy_full,0.69698465,14
701,blocking,10_easy_pruned,0.433875754,14
702,blocking,10_hard_full,0.623259959,14
703,blocking,10_hard_pruned,0.414787067,14
704,blocking,10_medium_full,0.422892445,14
705,blocking,10_medium_pruned,0.662658161,14
706,blocking,6_easy_full,0.848431191,14
707,blocking,6_easy_pruned,0.776273337,14
708,blocking,6_hard_full,0.511402571,14
709,blocking,6_hard_pruned,0.639186299,14
710,density,10_easy_full,0.187501071,14
711,density,10_easy_pruned,0.378376175,14
712,density,10_hard_full,0.623151984,14
713,density,10_hard_pruned,0.219176857,14
714,density,10_medium_full,0.30866787,14
715,density,10_medium_pruned,0.211290129,14
716,density,6_easy_full,0.466567562,14
717,density,6_easy_pruned,0.59569609,14
718,density,6_hard_full,0.574798476,14
719,density,6_hard_pruned,0.254103121,14
720,interaction,10_easy_full,0.393459235,14
721,interaction,10_easy_pruned,0.56524072,14
722,interaction,10_hard_full,0.517373817,14
723,interaction,10_hard_pruned,0.536665944,14
724,interaction,10_medium_full,0.503622255,14
725,interaction,10_medium_pruned,0.389042468,14
726,interaction,6_easy_full,0.868557184,14
727,interaction,6_easy_pruned,0.604711731,14
728,interaction,6_hard_full,0.49699899,14
729,interaction,6_hard_pruned,0.72633041,14
730,linear,10_easy_full,0.129647443,14
731,linear,10_easy_pruned,0.191587431,14
732,linear,10_hard_full,0.444408681,14
733,linear,10_hard_pruned,0.527324101,14
734,linear,10_medium_full,0.448373088,14
735,linear,10_medium_pruned,0.417953559,14
736,linear,6_easy_full,0.767582923,14
737,linear,6_easy_pruned,0.551509002,14
738,linear,6_hard_full,0.330658617,14
739,linear,6_hard_pruned,0.53421818,14
740,non-linear,10_easy_full,0.37935449,14
741,non-linear,10_easy_pruned,0.598675809,14
742,non-linear,10_hard_full,0.614962398,14
743,non-linear,10_hard_pruned,0.590625701,14
744,non-linear,10_medium_full,0.481421186,14
745,non-linear,10_medium_pruned,0.401652465,14
746,non-linear,6_easy_full,0.821152512,14
747,non-linear,6_easy_pruned,0.493882835,14
748,non-linear,6_hard_full,0.44442531,14
749,non-linear,6_hard_pruned,0.556412403,14
750,blocking,10_easy_full,0.601808899,15
751,blocking,10_easy_pruned,0.702232061,15
752,blocking,10_hard_full,0.665971845,15
753,blocking,10_hard_pruned,0.373666795,15
754,blocking,10_medium_full,0.46963222,15
755,blocking,10_medium_pruned,0.567769093,15
756,blocking,6_easy_full,0.885525254,15
757,blocking,6_easy_pruned,0.68098047,15
758,blocking,6_hard_full,0.506552085,15
759,blocking,6_hard_pruned,0.692846208,15
760,density,10_easy_full,0.184537049,15
761,density,10_easy_pruned,0.384281634,15
762,density,10_hard_full,0.381645808,15
763,density,10_hard_pruned,0.257364283,15
764,density,10_medium_full,0.287622312,15
765,density,10_medium_pruned,0.219636592,15
766,density,6_easy_full,0.429496529,15
767,density,6_easy_pruned,0.47787338,15
768,density,6_hard_full,0.41386635,15
769,density,6_hard_pruned,0.527352168,15
770,interaction,10_easy_full,0.486358913,15
771,interaction,10_easy_pruned,0.618146801,15
772,interaction,10_hard_full,0.657352424,15
773,interaction,10_hard_pruned,0.668899046,15
774,interaction,10_medium_full,0.562299024,15
775,interaction,10_medium_pruned,0.470866812,15
776,interaction,6_easy_full,0.791417282,15
777,interaction,6_easy_pruned,0.591359571,15
778,interaction,6_hard_full,0.656416407,15
779,interaction,6_hard_pruned,0.728621064,15
780,linear,10_easy_full,0.165836226,15
781,linear,10_easy_pruned,0.505394748,15
782,linear,10_hard_full,0.456446593,15
783,linear,10_hard_pruned,0.482093616,15
784,linear,10_medium_full,0.370544112,15
785,linear,10_medium_pruned,0.149953199,15
786,linear,6_easy_full,0.812458889,15
787,linear,6_easy_pruned,0.531640481,15
788,linear,6_hard_full,0.478408269,15
789,linear,6_hard_pruned,0.585539822,15
790,non-linear,10_easy_full,0.338657477,15
791,non-linear,10_easy_pruned,0.54522593,15
792,non-linear,10_hard_full,0.53834715,15
793,non-linear,10_hard_pruned,0.517050646,15
794,non-linear,10_medium_full,0.372951792,15
795,non-linear,10_medium_pruned,0.395621603,15
796,non-linear,6_easy_full,0.811385434,15
797,non-linear,6_easy_pruned,0.567351668,15
798,non-linear,6_hard_full,0.48188887,15
799,non-linear,6_hard_pruned,0.483202722,15
800,blocking,10_easy_full,0.636719226,16
801,blocking,10_easy_pruned,0.612137391,16
802,blocking,10_hard_full,0.633703991,16
803,blocking,10_hard_pruned,0.503968233,16
804,blocking,10_medium_full,0.324131745,16
805,blocking,10_medium_pruned,0.642531766,16
806,blocking,6_easy_full,0.803841558,16
807,blocking,6_easy_pruned,0.628907765,16
808,blocking,6_hard_full,0.75457296,16
809,blocking,6_hard_pruned,0.581578933,16
810,density,10_easy_full,0.05314968,16
811,density,10_easy_pruned,0.416799573,16
812,density,10_hard_full,0.330463629,16
813,density,10_hard_pruned,0.080027464,16
814,density,10_medium_full,0.223784934,16
815,density,10_medium_pruned,0.16588516,16
816,density,6_easy_full,0.421801425,16
817,density,6_easy_pruned,0.683243158,16
818,density,6_hard_full,0.50176619,16
819,density,6_hard_pruned,0.35159118,16
820,interaction,10_easy_full,0.682951482,16
821,interaction,10_easy_pruned,0.492568417,16
822,interaction,10_hard_full,0.562681093,16
823,interaction,10_hard_pruned,0.544152593,16
824,interaction,10_medium_full,0.497331639,16
825,interaction,10_medium_pruned,0.69747783,16
826,interaction,6_easy_full,0.901466081,16
827,interaction,6_easy_pruned,0.676772435,16
828,interaction,6_hard_full,0.675904617,16
829,interaction,6_hard_pruned,0.510178916,16
830,linear,10_easy_full,0.3134499,16
831,linear,10_easy_pruned,0.434757578,16
832,linear,10_hard_full,0.527323017,16
833,linear,10_hard_pruned,0.302916715,16
834,linear,10_medium_full,0.398990661,16
835,linear,10_medium_pruned,0.43737115,16
836,linear,6_easy_full,0.823649131,16
837,linear,6_easy_pruned,0.596412201,16
838,linear,6_hard_full,0.262172856,16
839,linear,6_hard_pruned,0.762761009,16
840,non-linear,10_easy_full,0.532606143,16
841,non-linear,10_easy_pruned,0.509225599,16
842,non-linear,10_hard_full,0.515297196,16
843,non-linear,10_hard_pruned,0.485755015,16
844,non-linear,10_medium_full,0.358401565,16
845,non-linear,10_medium_pruned,0.471865722,16
846,non-linear,6_easy_full,0.802787087,16
847,non-linear,6_easy_pruned,0.521892966,16
848,non-linear,6_hard_full,0.497834915,16
849,non-linear,6_hard_pruned,0.586037945,16
850,blocking,10_easy_full,0.595695614,17
851,blocking,10_easy_pruned,0.661281437,17
852,blocking,10_hard_full,0.636289231,17
853,blocking,10_hard_pruned,0.521457639,17
854,blocking,10_medium_full,0.665200465,17
855,blocking,10_medium_pruned,0.583716347,17
856,blocking,6_easy_full,0.844138229,17
857,blocking,6_easy_pruned,0.641303566,17
858,blocking,6_hard_full,0.686970028,17
859,blocking,6_hard_pruned,0.653488256,17
860,density,10_easy_full,0.579935772,17
861,density,10_easy_pruned,0.480822712,17
862,density,10_hard_full,0.482115858,17
863,density,10_hard_pruned,0.342311788,17
864,density,10_medium_full,0.202189673,17
865,density,10_medium_pruned,0.187462257,17
866,density,6_easy_full,0.476600206,17
867,density,6_easy_pruned,0.234744659,17
868,density,6_hard_full,0.265946526,17
869,density,6_hard_pruned,0.416691121,17
870,interaction,10_easy_full,0.411158824,17
871,interaction,10_easy_pruned,0.580564611,17
872,interaction,10_hard_full,0.595943424,17
873,interaction,10_hard_pruned,0.630809349,17
874,interaction,10_medium_full,0.518629295,17
875,interaction,10_medium_pruned,0.471779061,17
876,interaction,6_easy_full,0.823818112,17
877,interaction,6_easy_pruned,0.544487188,17
878,interaction,6_hard_full,0.602603448,17
879,interaction,6_hard_pruned,0.43012125,17
880,linear,10_easy_full,0.151349493,17
881,linear,10_easy_pruned,0.32335491,17
882,linear,10_hard_full,0.510761265,17
883,linear,10_hard_pruned,0.42738248,17
884,linear,10_medium_full,0.467949387,17
885,linear,10_medium_pruned,0.688362574,17
886,linear,6_easy_full,0.641811208,17
887,linear,6_easy_pruned,0.653792661,17
888,linear,6_hard_full,0.257962536,17
889,linear,6_hard_pruned,0.608646299,17
890,non-linear,10_easy_full,0.371569224,17
891,non-linear,10_easy_pruned,0.502562553,17
892,non-linear,10_hard_full,0.49947584,17
893,non-linear,10_hard_pruned,0.650180116,17
894,non-linear,10_medium_full,0.451459208,17
895,non-linear,10_medium_pruned,0.537957123,17
896,non-linear,6_easy_full,0.908274091,17
897,non-linear,6_easy_pruned,0.584506567,17
898,non-linear,6_hard_full,0.441934553,17
899,non-linear,6_hard_pruned,0.526605018,17
900,blocking,10_easy_full,0.576863993,18
901,blocking,10_easy_pruned,0.600979411,18
902,blocking,10_hard_full,0.675969982,18
903,blocking,10_hard_pruned,0.644051315,18
904,blocking,10_medium_full,0.369833059,18
905,blocking,10_medium_pruned,0.508059399,18
906,blocking,6_easy_full,0.908917953,18
907,blocking,6_easy_pruned,0.627656087,18
908,blocking,6_hard_full,0.691612381,18
909,blocking,6_hard_pruned,0.696440896,18
910,density,10_easy_full,-0.045676138,18
911,density,10_easy_pruned,0.151524829,18
912,density,10_hard_full,0.501805736,18
913,density,10_hard_pruned,0.323023935,18
914,density,10_medium_full,0.389034425,18
915,density,10_medium_pruned,0.224950056,18
916,density,6_easy_full,0.336266453,18
917,density,6_easy_pruned,0.471939506,18
918,density,6_hard_full,0.35666569,18
919,density,6_hard_pruned,0.309415972,18
920,interaction,10_easy_full,0.582522409,18
921,interaction,10_easy_pruned,0.58022679,18
922,interaction,10_hard_full,0.516441648,18
923,interaction,10_hard_pruned,0.321615519,18
924,interaction,10_medium_full,0.53913594,18
925,interaction,10_medium_pruned,0.807566127,18
926,interaction,6_easy_full,0.889670105,18
927,interaction,6_easy_pruned,0.551228487,18
928,interaction,6_hard_full,0.667363896,18
929,interaction,6_hard_pruned,0.685987676,18
930,linear,10_easy_full,0.300574085,18
931,linear,10_easy_pruned,0.559125579,18
932,linear,10_hard_full,0.515526085,18
933,linear,10_hard_pruned,0.355225474,18
934,linear,10_medium_full,0.521014371,18
935,linear,10_medium_pruned,0.553644362,18
936,linear,6_easy_full,0.646115914,18
937,linear,6_easy_pruned,0.540578218,18
938,linear,6_hard_full,0.448464804,18
939,linear,6_hard_pruned,0.682832671,18
940,non-linear,10_easy_full,0.345918493,18
941,non-linear,10_easy_pruned,0.3908058,18
942,non-linear,10_hard_full,0.519274197,18
943,non-linear,10_hard_pruned,0.542556662,18
944,non-linear,10_medium_full,0.452340926,18
945,non-linear,10_medium_pruned,0.536400756,18
946,non-linear,6_easy_full,0.940039627,18
947,non-linear,6_easy_pruned,0.663358681,18
948,non-linear,6_hard_full,0.64209881,18
949,non-linear,6_hard_pruned,0.575492635,18
950,blocking,10_easy_full,0.725740411,19
951,blocking,10_easy_pruned,0.545039226,19
952,blocking,10_hard_full,0.67334101,19
953,blocking,10_hard_pruned,0.53374219,19
954,blocking,10_medium_full,0.481490221,19
955,blocking,10_medium_pruned,0.63854724,19
956,blocking,6_easy_full,0.862685941,19
957,blocking,6_easy_pruned,0.571252571,19
958,blocking,6_hard_full,0.65115565,19
959,blocking,6_hard_pruned,0.462316028,19
960,density,10_easy_full,0.076130843,19
961,density,10_easy_pruned,0.407719285,19
962,density,10_hard_full,0.331752015,19
963,density,10_hard_pruned,0.210208237,19
964,density,10_medium_full,0.223910972,19
965,density,10_medium_pruned,0.034148871,19
966,density,6_easy_full,0.260676881,19
967,density,6_easy_pruned,0.4976894,19
968,density,6_hard_full,0.093341767,19
969,density,6_hard_pruned,0.342100886,19
970,interaction,10_easy_full,0.468002732,19
971,interaction,10_easy_pruned,0.698381071,19
972,interaction,10_hard_full,0.313610848,19
973,interaction,10_hard_pruned,0.489165169,19
974,interaction,10_medium_full,0.379472208,19
975,interaction,10_medium_pruned,0.584976287,19
976,interaction,6_easy_full,0.902323455,19
977,interaction,6_easy_pruned,0.654975468,19
978,interaction,6_hard_full,0.555009445,19
979,interaction,6_hard_pruned,0.669106333,19
980,linear,10_easy_full,0.237689282,19
981,linear,10_easy_pruned,0.32132048,19
982,linear,10_hard_full,0.671926243,19
983,linear,10_hard_pruned,0.526659644,19
984,linear,10_medium_full,0.503254848,19
985,linear,10_medium_pruned,0.410618697,19
986,linear,6_easy_full,0.783605715,19
987,linear,6_easy_pruned,0.589660166,19
988,linear,6_hard_full,0.290888984,19
989,linear,6_hard_pruned,0.448836873,19
990,non-linear,10_easy_full,0.309645139,19
991,non-linear,10_easy_pruned,0.623706251,19
992,non-linear,10_hard_full,0.407921528,19
993,non-linear,10_hard_pruned,0.415458214,19
994,non-linear,10_medium_full,0.547158987,19
995,non-linear,10_medium_pruned,0.524776602,19
996,non-linear,6_easy_full,0.775984943,19
997,non-linear,6_easy_pruned,0.551653589,19
998,non-linear,6_hard_full,0.651193201,19
999,non-linear,6_hard_pruned,0.604448233,19
1000,blocking,10_easy_full,0.619514332,20
1001,blocking,10_easy_pruned,0.581926315,20
1002,blocking,10_hard_full,0.680591029,20
1003,blocking,10_hard_pruned,0.637126675,20
1004,blocking,10_medium_full,0.540369645,20
1005,blocking,10_medium_pruned,0.554037898,20
1006,blocking,6_easy_full,0.848619607,20
1007,blocking,6_easy_pruned,0.605581884,20
1008,blocking,6_hard_full,0.429570746,20
1009,blocking,6_hard_pruned,0.570732057,20
1010,density,10_easy_full,-0.071611388,20
1011,density,10_easy_pruned,0.332932562,20
1012,density,10_hard_full,0.282660878,20
1013,density,10_hard_pruned,0.459646111,20
1014,density,10_medium_full,0.188140085,20
1015,density,10_medium_pruned,0.017773422,20
1016,density,6_easy_full,0.332099344,20
1017,density,6_easy_pruned,0.314993803,20
1018,density,6_hard_full,0.54864889,20
1019,density,6_hard_pruned,0.288559013,20
1020,interaction,10_easy_full,0.467816942,20
1021,interaction,10_easy_pruned,0.638785351,20
1022,interaction,10_hard_full,0.549897121,20
1023,interaction,10_hard_pruned,0.598970583,20
1024,interaction,10_medium_full,0.553687884,20
1025,interaction,10_medium_pruned,0.513321851,20
1026,interaction,6_easy_full,0.799510571,20
1027,interaction,6_easy_pruned,0.516375632,20
1028,interaction,6_hard_full,0.624956662,20
1029,interaction,6_hard_pruned,0.600845976,20
1030,linear,10_easy_full,0.175560872,20
1031,linear,10_easy_pruned,0.449356432,20
1032,linear,10_hard_full,0.605329273,20
1033,linear,10_hard_pruned,0.183921186,20
1034,linear,10_medium_full,0.539713291,20
1035,linear,10_medium_pruned,0.224507325,20
1036,linear,6_easy_full,0.610758352,20
1037,linear,6_easy_pruned,0.554958636,20
1038,linear,6_hard_full,0.46131692,20
1039,linear,6_hard_pruned,0.489868872,20
1040,non-linear,10_easy_full,0.251056598,20
1041,non-linear,10_easy_pruned,0.430012477,20
1042,non-linear,10_hard_full,0.492409049,20
1043,non-linear,10_hard_pruned,0.541716478,20
1044,non-linear,10_medium_full,0.408401767,20
1045,non-linear,10_medium_pruned,0.384852173,20
1046,non-linear,6_easy_full,0.767483209,20
1047,non-linear,6_easy_pruned,0.445386354,20
1048,non-linear,6_hard_full,0.55537515,20
1049,non-linear,6_hard_pruned,0.475197413,20
1050,blocking,10_easy_full,0.601077013,21
1051,blocking,10_easy_pruned,0.661929967,21
1052,blocking,10_hard_full,0.537262419,21
1053,blocking,10_hard_pruned,0.430895528,21
1054,blocking,10_medium_full,0.459039403,21
1055,blocking,10_medium_pruned,0.585664712,21
1056,blocking,6_easy_full,0.807132095,21
1057,blocking,6_easy_pruned,0.571472947,21
1058,blocking,6_hard_full,0.716370542,21
1059,blocking,6_hard_pruned,0.587613352,21
1060,density,10_easy_full,-0.044290575,21
1061,density,10_easy_pruned,0.43059836,21
1062,density,10_hard_full,0.439907554,21
1063,density,10_hard_pruned,0.339819996,21
1064,density,10_medium_full,0.275163052,21
1065,density,10_medium_pruned,0.291401772,21
1066,density,6_easy_full,0.506033884,21
1067,density,6_easy_pruned,0.457092346,21
1068,density,6_hard_full,0.47341556,21
1069,density,6_hard_pruned,0.411649572,21
1070,interaction,10_easy_full,0.58256676,21
1071,interaction,10_easy_pruned,0.694211271,21
1072,interaction,10_hard_full,0.725810015,21
1073,interaction,10_hard_pruned,0.449158616,21
1074,interaction,10_medium_full,0.42339479,21
1075,interaction,10_medium_pruned,0.522269685,21
